nc_057745.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_36_asm401019v2_29887	Sto-Mir-338-P2_pre	100.000	13	0	0	10	22	47	59	0.015	25.1
nc_057745.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_36_asm401019v2_29887	Sto-Mir-338-P1_pre	100.000	13	0	0	10	22	47	59	0.015	25.1
nc_057745.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_36_asm401019v2_29887	Sto-Let-7-P2b2_pre	100.000	11	0	0	9	19	29	39	0.19	21.4
nc_057716.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_7_asm401019v2_9443	Sto-Mir-10-P1b-v2_pre	100.000	57	0	0	1	57	1	57	4.88e-27	106
nc_057716.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_7_asm401019v2_9443	Sto-Mir-10-P1b-v1_pre	100.000	57	0	0	1	57	2	58	4.88e-27	106
nc_057716.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_7_asm401019v2_9443	Sto-Mir-10-P1a-v2_pre	83.607	61	6	2	1	57	1	61	1.79e-11	54.7
nc_057716.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_7_asm401019v2_9443	Sto-Mir-10-P1a-v1_pre	83.607	61	6	2	1	57	2	62	1.79e-11	54.7
nc_057745.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_36_asm401019v2_29881	Sto-Mir-9-P3_pre	100.000	62	0	0	1	62	1	62	9.02e-30	115
nc_057745.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_36_asm401019v2_29881	Sto-Mir-9-P3_pre	80.645	62	6	6	2	60	60	2	4.31e-08	43.6
nc_057745.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_36_asm401019v2_29881	Sto-Mir-9-P4_pre	91.935	62	4	1	1	62	1	61	7.07e-21	86.1
nc_057745.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_36_asm401019v2_29881	Sto-Mir-9-P4_pre	91.304	23	1	1	38	60	23	2	3.36e-04	30.7
nc_057745.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_36_asm401019v2_29881	Sto-Mir-9-P2_pre	88.710	62	6	1	1	62	1	61	1.53e-17	75.0
nc_057745.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_36_asm401019v2_29881	Sto-Mir-9-P2_pre	78.689	61	8	4	2	60	59	2	7.22e-06	36.2
nc_057711.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_2_asm401019v2_2643	Sto-Mir-9-P2_pre	98.361	61	1	0	1	61	1	61	1.48e-27	108
nc_057711.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_2_asm401019v2_2643	Sto-Mir-9-P2_pre	80.000	60	8	4	2	59	59	2	1.52e-07	41.7
nc_057711.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_2_asm401019v2_2643	Sto-Mir-9-P3_pre	90.323	62	5	1	1	61	1	62	3.22e-19	80.5
nc_057711.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_2_asm401019v2_2643	Sto-Mir-9-P3_pre	78.689	61	8	4	2	59	60	2	7.08e-06	36.2
nc_057711.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_2_asm401019v2_2643	Sto-Mir-9-P4_pre	86.885	61	8	0	1	61	1	61	6.98e-16	69.4
nc_057711.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_2_asm401019v2_2643	Sto-Mir-9-P4_pre	91.304	23	1	1	37	59	23	2	3.29e-04	30.7
nc_057711.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_2_asm401019v2_2643	Sto-Mir-223_pre	100.000	12	0	0	23	34	1	12	0.055	23.3
nc_057740.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_31_asm401019v2_27348	Sto-Mir-9-P4_pre	95.312	64	0	3	1	64	1	61	9.44e-25	99.0
nc_057740.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_31_asm401019v2_27348	Sto-Mir-9-P3_pre	87.500	64	6	1	1	64	1	62	5.72e-17	73.1
nc_057740.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_31_asm401019v2_27348	Sto-Mir-9-P3_pre	91.304	23	1	1	2	23	60	38	3.49e-04	30.7
nc_057740.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_31_asm401019v2_27348	Sto-Mir-9-P2_pre	84.375	64	7	2	1	64	1	61	4.46e-13	60.2
nc_057740.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_31_asm401019v2_27348	Sto-Mir-9-P2_pre	91.304	23	1	1	2	23	59	37	3.49e-04	30.7
nc_057742.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_33_asm401019v2_28343	Sto-Mir-10-P1a-v1_pre	100.000	62	0	0	1	62	1	62	9.02e-30	115
nc_057742.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_33_asm401019v2_28343	Sto-Mir-10-P1a-v2_pre	100.000	61	0	0	2	62	1	61	3.24e-29	113
nc_057742.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_33_asm401019v2_28343	Sto-Mir-10-P1b-v1_pre	83.871	62	6	2	1	62	1	58	5.54e-12	56.5
nc_057742.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_33_asm401019v2_28343	Sto-Mir-10-P1b-v2_pre	83.607	61	6	2	2	62	1	57	1.99e-11	54.7
nc_057742.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_33_asm401019v2_28343	Sto-Mir-10-P2a_pre	91.667	24	1	1	2	25	2	24	9.34e-05	32.5
nc_057742.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_33_asm401019v2_28343	Sto-Mir-10-P2b_pre	90.000	20	1	1	2	21	2	20	0.016	25.1
nc_057739.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_30_asm401019v2_27069	Sto-Mir-199-P1-v3_pre	100.000	61	0	0	1	61	1	61	3.18e-29	113
nc_057739.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_30_asm401019v2_27069	Sto-Mir-199-P1-v2_pre	100.000	61	0	0	1	61	1	61	3.18e-29	113
nc_057739.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_30_asm401019v2_27069	Sto-Mir-199-P1-v1_pre	100.000	61	0	0	1	61	1	61	3.18e-29	113
nc_057739.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_30_asm401019v2_27069	Sto-Mir-199-P3-v3_pre	91.803	61	5	0	1	61	1	61	6.93e-21	86.1
nc_057739.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_30_asm401019v2_27069	Sto-Mir-199-P3-v2_pre	91.803	61	5	0	1	61	1	61	6.93e-21	86.1
nc_057739.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_30_asm401019v2_27069	Sto-Mir-199-P3-v1_pre	91.803	61	5	0	1	61	1	61	6.93e-21	86.1
nc_057720.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_11_asm401019v2_13805	Sto-Mir-199-P3-v3_pre	100.000	61	0	0	1	61	1	61	3.18e-29	113
nc_057720.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_11_asm401019v2_13805	Sto-Mir-199-P3-v2_pre	100.000	61	0	0	1	61	1	61	3.18e-29	113
nc_057720.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_11_asm401019v2_13805	Sto-Mir-199-P3-v1_pre	100.000	61	0	0	1	61	1	61	3.18e-29	113
nc_057720.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_11_asm401019v2_13805	Sto-Mir-199-P1-v3_pre	91.803	61	5	0	1	61	1	61	6.93e-21	86.1
nc_057720.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_11_asm401019v2_13805	Sto-Mir-199-P1-v2_pre	91.803	61	5	0	1	61	1	61	6.93e-21	86.1
nc_057720.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_11_asm401019v2_13805	Sto-Mir-199-P1-v1_pre	91.803	61	5	0	1	61	1	61	6.93e-21	86.1
nc_057723.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_14_asm401019v2_16037	Sto-Mir-143_pre	100.000	55	0	0	1	55	1	55	6.04e-26	102
nc_057723.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_14_asm401019v2_16037	Sto-Mir-205-P3_pre	100.000	11	0	0	35	45	49	59	0.17	21.4
nc_057713.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_4_asm401019v2_4710	Sto-Mir-30-P1c_pre	95.312	64	0	3	1	62	1	63	9.08e-25	99.0
nc_057713.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_4_asm401019v2_4710	Sto-Mir-30-P1b_pre	92.308	26	2	0	1	26	1	26	2.01e-06	38.1
nc_057713.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_4_asm401019v2_4710	Sto-Mir-30-P1b_pre	100.000	20	0	0	40	59	41	60	2.01e-06	38.1
nc_057713.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_4_asm401019v2_4710	Sto-Mir-30-P2c_pre	100.000	11	0	0	1	11	1	11	0.20	21.4
nc_057713.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_4_asm401019v2_4710	Sto-Mir-30-P2b_pre	100.000	11	0	0	1	11	1	11	0.20	21.4
nc_057713.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_4_asm401019v2_4710	Sto-Mir-30-P2a_pre	100.000	11	0	0	1	11	1	11	0.20	21.4
nc_057719.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_10_asm401019v2_12063	Sto-Mir-203-v2_pre	100.000	60	0	0	1	60	1	60	1.12e-28	111
nc_057719.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_10_asm401019v2_12063	Sto-Mir-203-v1_pre	100.000	60	0	0	1	60	1	60	1.12e-28	111
nc_057736.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_27_asm401019v2_25196	Sto-Mir-30-P2b_pre	100.000	60	0	0	1	60	1	60	1.12e-28	111
nc_057736.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_27_asm401019v2_25196	Sto-Mir-30-P2a_pre	96.296	27	1	0	1	27	1	27	1.15e-08	45.4
nc_057736.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_27_asm401019v2_25196	Sto-Mir-30-P2c_pre	92.308	26	0	1	1	26	1	24	6.93e-06	36.2
nc_057736.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_27_asm401019v2_25196	Sto-Mir-30-P1b_pre	100.000	12	0	0	1	12	1	12	0.054	23.3
nc_057736.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_27_asm401019v2_25196	Sto-Mir-30-P1c_pre	100.000	11	0	0	1	11	1	11	0.19	21.4
nc_057743.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_34_asm401019v2_29032	Sto-Mir-8-P2a_pre	100.000	59	0	0	1	59	1	59	3.94e-28	110
nc_057717.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_8_asm401019v2_10196	Sto-Mir-181-P1c_pre	90.476	63	3	3	1	61	1	62	3.22e-19	80.5
nc_057717.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_8_asm401019v2_10196	Sto-Mir-181-P1a_pre	87.097	62	7	1	1	61	1	62	6.98e-16	69.4
nc_057717.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_8_asm401019v2_10196	Sto-Mir-181-P1b_pre	84.127	63	8	2	1	61	1	63	4.20e-13	60.2
nc_057717.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_8_asm401019v2_10196	Sto-Mir-23-P2_pre	86.364	22	2	1	19	40	16	36	0.055	23.3
nc_057739.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_30_asm401019v2_26720	Sto-Mir-181-P1b_pre	100.000	63	0	0	1	63	1	63	2.56e-30	117
nc_057739.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_30_asm401019v2_26720	Sto-Mir-181-P1c_pre	85.714	63	8	1	1	63	1	62	9.39e-15	65.8
nc_057739.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_30_asm401019v2_26720	Sto-Mir-181-P1a_pre	84.615	65	5	3	1	63	1	62	4.37e-13	60.2
nc_057715.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_6_asm401019v2_8148	Sto-Mir-92-P1a_pre	95.000	60	3	0	1	60	1	60	1.13e-23	95.3
nc_057715.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_6_asm401019v2_8148	Sto-Mir-92-P1b_pre	100.000	23	0	0	38	60	40	62	4.14e-08	43.6
nc_057715.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_6_asm401019v2_8148	Sto-Mir-92-P1b_pre	94.118	17	1	0	2	18	2	18	0.004	27.0
nc_057715.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_6_asm401019v2_8148	Sto-Mir-92-P1d_pre	95.652	23	1	0	36	58	35	57	1.93e-06	38.1
nc_057715.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_6_asm401019v2_8148	Sto-Mir-92-P2d_pre	93.750	16	1	0	40	55	40	55	0.015	25.1
nc_057715.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_6_asm401019v2_8148	Sto-Mir-7-P2_pre	100.000	12	0	0	5	16	52	41	0.054	23.3
nc_057720.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_11_asm401019v2_13230	Sto-Mir-181-P1a_pre	98.387	62	1	0	1	62	1	62	4.19e-28	110
nc_057720.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_11_asm401019v2_13230	Sto-Mir-181-P1c_pre	85.484	62	9	0	1	62	1	62	9.21e-15	65.8
nc_057720.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_11_asm401019v2_13230	Sto-Mir-181-P1b_pre	84.615	65	5	3	1	62	1	63	4.28e-13	60.2
nc_057710.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_1_asm401019v2_236	Sto-Mir-122_pre	96.552	58	2	0	1	58	1	58	3.00e-24	97.1
nc_057710.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_1_asm401019v2_236	Sto-Mir-30-P2a_pre	100.000	11	0	0	6	16	24	34	0.19	21.4
nc_057729.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_20_asm401019v2_21184	Sto-Mir-133-P1-v2_pre	100.000	60	0	0	1	60	1	60	1.12e-28	111
nc_057729.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_20_asm401019v2_21184	Sto-Mir-133-P1-v1_pre	100.000	60	0	0	1	60	1	60	1.12e-28	111
nc_057729.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_20_asm401019v2_21184	Sto-Mir-133-P2-v2_pre	96.667	60	2	0	1	60	1	60	2.42e-25	100
nc_057729.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_20_asm401019v2_21184	Sto-Mir-133-P2-v1_pre	96.667	60	2	0	1	60	1	60	2.42e-25	100
nc_057729.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_20_asm401019v2_21184	Sto-Mir-133-P4-v2_pre	86.207	58	8	0	2	59	1	58	3.18e-14	63.9
nc_057729.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_20_asm401019v2_21184	Sto-Mir-133-P4-v1_pre	86.207	58	8	0	2	59	1	58	3.18e-14	63.9
nc_057713.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_4_asm401019v2_5175	Sto-Mir-133-P2-v2_pre	100.000	60	0	0	1	60	1	60	1.12e-28	111
nc_057713.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_4_asm401019v2_5175	Sto-Mir-133-P2-v1_pre	100.000	60	0	0	1	60	1	60	1.12e-28	111
nc_057713.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_4_asm401019v2_5175	Sto-Mir-133-P1-v2_pre	96.667	60	2	0	1	60	1	60	2.42e-25	100
nc_057713.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_4_asm401019v2_5175	Sto-Mir-133-P1-v1_pre	96.667	60	2	0	1	60	1	60	2.42e-25	100
nc_057713.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_4_asm401019v2_5175	Sto-Mir-133-P4-v2_pre	87.931	58	7	0	2	59	1	58	6.83e-16	69.4
nc_057713.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_4_asm401019v2_5175	Sto-Mir-133-P4-v1_pre	87.931	58	7	0	2	59	1	58	6.83e-16	69.4
nc_057720.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_11_asm401019v2_13232	Sto-Mir-181-P2a_pre	98.333	60	1	0	1	60	1	60	5.21e-27	106
nc_057720.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_11_asm401019v2_13232	Sto-Mir-181-P2c_pre	87.500	56	4	3	1	55	1	54	1.14e-13	62.1
nc_057720.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_11_asm401019v2_13232	Sto-Mir-181-P2b_pre	96.552	29	1	0	1	29	1	29	8.90e-10	49.1
nc_057717.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_8_asm401019v2_10198	Sto-Mir-181-P2c_pre	96.667	60	2	0	1	60	1	60	2.42e-25	100
nc_057717.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_8_asm401019v2_10198	Sto-Mir-181-P2a_pre	85.714	56	5	3	1	54	1	55	5.32e-12	56.5
nc_057717.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_8_asm401019v2_10198	Sto-Mir-181-P2b_pre	100.000	24	0	0	1	24	1	24	1.15e-08	45.4
nc_057732.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_23_asm401019v2_22836	Sto-Mir-96-P3-v1_pre	100.000	62	0	0	1	62	1	62	9.02e-30	115
nc_057732.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_23_asm401019v2_22836	Sto-Mir-96-P3-v2_pre	100.000	60	0	0	2	61	1	60	1.17e-28	111
nc_057736.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_27_asm401019v2_25192	Sto-Mir-30-P1b_pre	93.651	63	3	1	1	62	1	63	4.22e-23	93.5
nc_057736.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_27_asm401019v2_25192	Sto-Mir-30-P1c_pre	78.333	60	12	1	1	59	1	60	2.01e-06	38.1
nc_057736.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_27_asm401019v2_25192	Sto-Mir-30-P2c_pre	100.000	12	0	0	1	12	1	12	0.056	23.3
nc_057736.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_27_asm401019v2_25192	Sto-Mir-30-P2b_pre	100.000	12	0	0	1	12	1	12	0.056	23.3
nc_057736.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_27_asm401019v2_25192	Sto-Mir-30-P2a_pre	100.000	12	0	0	1	12	1	12	0.056	23.3
nc_057716.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_7_asm401019v2_9156	Sto-Mir-26-P1_pre	93.443	61	3	1	1	60	1	61	5.25e-22	89.8
nc_057716.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_7_asm401019v2_9156	Sto-Mir-26-P2_pre	100.000	24	0	0	1	24	1	24	1.15e-08	45.4
nc_057716.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_7_asm401019v2_9156	Sto-Mir-26-P3_pre	100.000	24	0	0	1	24	1	24	1.15e-08	45.4
nc_057714.1_chiloscyllium_plagiosum_isolate_bgi_bamshark_2017_chromosome_5_asm401019v2_7251	Sto-Mir-26-P3_pre	96.721	61	2	0	1	61	1	61	6.88e-26	102
