cm019878.1_pristis_pectinata_isolate_spripec2_chromosome_24_33025	Sto-Let-7-P2b2_pre	100.000	11	0	0	9	19	29	39	0.21	21.4
cm019855.1_pristis_pectinata_isolate_spripec2_chromosome_1_438	Sto-Mir-10-P1b-v2_pre	100.000	57	0	0	1	57	1	57	4.88e-27	106
cm019855.1_pristis_pectinata_isolate_spripec2_chromosome_1_438	Sto-Mir-10-P1b-v1_pre	100.000	57	0	0	1	57	2	58	4.88e-27	106
cm019855.1_pristis_pectinata_isolate_spripec2_chromosome_1_438	Sto-Mir-10-P1a-v2_pre	83.607	61	6	2	1	57	1	61	1.79e-11	54.7
cm019855.1_pristis_pectinata_isolate_spripec2_chromosome_1_438	Sto-Mir-10-P1a-v1_pre	83.607	61	6	2	1	57	2	62	1.79e-11	54.7
cm019859.1_pristis_pectinata_isolate_spripec2_chromosome_5_11828	Sto-Mir-148-P1_pre	96.610	59	2	0	1	59	1	59	8.53e-25	99.0
cm019859.1_pristis_pectinata_isolate_spripec2_chromosome_5_11828	Sto-Mir-148-P1_pre	100.000	11	0	0	47	57	11	1	0.19	21.4
cm019859.1_pristis_pectinata_isolate_spripec2_chromosome_5_11828	Sto-Mir-148-P1_pre	100.000	11	0	0	1	11	57	47	0.19	21.4
cm019859.1_pristis_pectinata_isolate_spripec2_chromosome_5_11828	Sto-Mir-148-P2_pre	91.667	24	2	0	36	59	40	63	2.44e-05	34.4
cm019859.1_pristis_pectinata_isolate_spripec2_chromosome_5_11828	Sto-Mir-221-P2_pre	100.000	11	0	0	33	43	6	16	0.19	21.4
cm019878.1_pristis_pectinata_isolate_spripec2_chromosome_24_33339	Sto-Mir-9-P4_pre	95.082	61	3	0	1	61	1	61	3.20e-24	97.1
cm019878.1_pristis_pectinata_isolate_spripec2_chromosome_24_33339	Sto-Mir-9-P4_pre	90.476	21	2	0	37	57	23	3	0.001	28.8
cm019878.1_pristis_pectinata_isolate_spripec2_chromosome_24_33339	Sto-Mir-9-P3_pre	90.323	62	5	1	1	61	1	62	3.22e-19	80.5
cm019878.1_pristis_pectinata_isolate_spripec2_chromosome_24_33339	Sto-Mir-9-P3_pre	78.333	60	7	5	2	57	60	3	2.55e-05	34.4
cm019878.1_pristis_pectinata_isolate_spripec2_chromosome_24_33339	Sto-Mir-9-P2_pre	88.525	61	7	0	1	61	1	61	1.50e-17	75.0
cm019878.1_pristis_pectinata_isolate_spripec2_chromosome_24_33339	Sto-Mir-9-P2_pre	91.304	23	1	1	2	23	59	37	3.29e-04	30.7
cm019878.1_pristis_pectinata_isolate_spripec2_chromosome_24_33339	Sto-Mir-9-P2_pre	90.476	21	2	0	37	57	23	3	0.001	28.8
cm019882.1_pristis_pectinata_isolate_spripec2_chromosome_28_35661	Sto-Mir-9-P3_pre	96.774	62	2	0	1	62	1	62	1.95e-26	104
cm019882.1_pristis_pectinata_isolate_spripec2_chromosome_28_35661	Sto-Mir-9-P3_pre	79.032	62	7	6	2	60	60	2	2.01e-06	38.1
cm019882.1_pristis_pectinata_isolate_spripec2_chromosome_28_35661	Sto-Mir-9-P4_pre	90.323	62	5	1	1	62	1	61	3.29e-19	80.5
cm019882.1_pristis_pectinata_isolate_spripec2_chromosome_28_35661	Sto-Mir-9-P4_pre	91.304	23	1	1	38	60	23	2	3.36e-04	30.7
cm019882.1_pristis_pectinata_isolate_spripec2_chromosome_28_35661	Sto-Mir-9-P2_pre	87.097	62	7	1	1	62	1	61	7.12e-16	69.4
cm019882.1_pristis_pectinata_isolate_spripec2_chromosome_28_35661	Sto-Mir-9-P2_pre	91.304	23	1	1	38	60	23	2	3.36e-04	30.7
cm019861.1_pristis_pectinata_isolate_spripec2_chromosome_7_14862	Sto-Mir-9-P2_pre	95.082	61	3	0	1	61	1	61	3.20e-24	97.1
cm019861.1_pristis_pectinata_isolate_spripec2_chromosome_7_14862	Sto-Mir-9-P2_pre	81.667	60	7	4	2	59	59	2	3.27e-09	47.3
cm019861.1_pristis_pectinata_isolate_spripec2_chromosome_7_14862	Sto-Mir-9-P3_pre	87.097	62	7	1	1	61	1	62	6.98e-16	69.4
cm019861.1_pristis_pectinata_isolate_spripec2_chromosome_7_14862	Sto-Mir-9-P3_pre	78.689	61	8	4	2	59	60	2	7.08e-06	36.2
cm019861.1_pristis_pectinata_isolate_spripec2_chromosome_7_14862	Sto-Mir-9-P4_pre	85.246	61	9	0	1	61	1	61	3.25e-14	63.9
cm019861.1_pristis_pectinata_isolate_spripec2_chromosome_7_14862	Sto-Mir-9-P4_pre	78.571	56	7	4	6	59	54	2	9.15e-05	32.5
cm019879.1_pristis_pectinata_isolate_spripec2_chromosome_25_33713	Sto-Mir-10-P1a-v1_pre	100.000	62	0	0	1	62	1	62	9.02e-30	115
cm019879.1_pristis_pectinata_isolate_spripec2_chromosome_25_33713	Sto-Mir-10-P1a-v2_pre	100.000	61	0	0	2	62	1	61	3.24e-29	113
cm019879.1_pristis_pectinata_isolate_spripec2_chromosome_25_33713	Sto-Mir-10-P1b-v1_pre	83.871	62	6	2	1	62	1	58	5.54e-12	56.5
cm019879.1_pristis_pectinata_isolate_spripec2_chromosome_25_33713	Sto-Mir-10-P1b-v2_pre	83.607	61	6	2	2	62	1	57	1.99e-11	54.7
cm019879.1_pristis_pectinata_isolate_spripec2_chromosome_25_33713	Sto-Mir-10-P2a_pre	91.667	24	1	1	2	25	2	24	9.34e-05	32.5
cm019879.1_pristis_pectinata_isolate_spripec2_chromosome_25_33713	Sto-Mir-10-P2b_pre	90.000	20	1	1	2	21	2	20	0.016	25.1
cm019877.1_pristis_pectinata_isolate_spripec2_chromosome_23_32393	Sto-Mir-199-P1-v3_pre	100.000	61	0	0	1	61	1	61	3.18e-29	113
cm019877.1_pristis_pectinata_isolate_spripec2_chromosome_23_32393	Sto-Mir-199-P1-v2_pre	100.000	61	0	0	1	61	1	61	3.18e-29	113
cm019877.1_pristis_pectinata_isolate_spripec2_chromosome_23_32393	Sto-Mir-199-P1-v1_pre	100.000	61	0	0	1	61	1	61	3.18e-29	113
cm019877.1_pristis_pectinata_isolate_spripec2_chromosome_23_32393	Sto-Mir-199-P3-v3_pre	91.803	61	5	0	1	61	1	61	6.93e-21	86.1
cm019877.1_pristis_pectinata_isolate_spripec2_chromosome_23_32393	Sto-Mir-199-P3-v2_pre	91.803	61	5	0	1	61	1	61	6.93e-21	86.1
cm019877.1_pristis_pectinata_isolate_spripec2_chromosome_23_32393	Sto-Mir-199-P3-v1_pre	91.803	61	5	0	1	61	1	61	6.93e-21	86.1
cm019857.1_pristis_pectinata_isolate_spripec2_chromosome_3_7051	Sto-Mir-199-P3-v3_pre	100.000	61	0	0	1	61	1	61	3.18e-29	113
cm019857.1_pristis_pectinata_isolate_spripec2_chromosome_3_7051	Sto-Mir-199-P3-v2_pre	100.000	61	0	0	1	61	1	61	3.18e-29	113
cm019857.1_pristis_pectinata_isolate_spripec2_chromosome_3_7051	Sto-Mir-199-P3-v1_pre	100.000	61	0	0	1	61	1	61	3.18e-29	113
cm019857.1_pristis_pectinata_isolate_spripec2_chromosome_3_7051	Sto-Mir-199-P1-v3_pre	91.803	61	5	0	1	61	1	61	6.93e-21	86.1
cm019857.1_pristis_pectinata_isolate_spripec2_chromosome_3_7051	Sto-Mir-199-P1-v2_pre	91.803	61	5	0	1	61	1	61	6.93e-21	86.1
cm019857.1_pristis_pectinata_isolate_spripec2_chromosome_3_7051	Sto-Mir-199-P1-v1_pre	91.803	61	5	0	1	61	1	61	6.93e-21	86.1
cm019858.1_pristis_pectinata_isolate_spripec2_chromosome_4_8221	Sto-Mir-143_pre	100.000	55	0	0	1	55	1	55	6.04e-26	102
cm019858.1_pristis_pectinata_isolate_spripec2_chromosome_4_8221	Sto-Mir-205-P3_pre	100.000	11	0	0	35	45	49	59	0.17	21.4
cm019863.1_pristis_pectinata_isolate_spripec2_chromosome_9_17722	Sto-Mir-30-P1c_pre	95.312	64	2	1	1	64	1	63	2.63e-25	100
cm019863.1_pristis_pectinata_isolate_spripec2_chromosome_9_17722	Sto-Mir-30-P1b_pre	78.689	61	12	1	1	61	1	60	5.81e-07	39.9
cm019863.1_pristis_pectinata_isolate_spripec2_chromosome_9_17722	Sto-Mir-9-P4_pre	100.000	12	0	0	35	46	52	41	0.058	23.3
cm019863.1_pristis_pectinata_isolate_spripec2_chromosome_9_17722	Sto-Mir-30-P2c_pre	100.000	11	0	0	1	11	1	11	0.21	21.4
cm019863.1_pristis_pectinata_isolate_spripec2_chromosome_9_17722	Sto-Mir-30-P2b_pre	100.000	11	0	0	1	11	1	11	0.21	21.4
cm019863.1_pristis_pectinata_isolate_spripec2_chromosome_9_17722	Sto-Mir-30-P2a_pre	100.000	11	0	0	1	11	1	11	0.21	21.4
cm019855.1_pristis_pectinata_isolate_spripec2_chromosome_1_2576	Sto-Mir-203-v2_pre	98.333	60	1	0	1	60	1	60	5.21e-27	106
cm019855.1_pristis_pectinata_isolate_spripec2_chromosome_1_2576	Sto-Mir-203-v1_pre	98.333	60	1	0	1	60	1	60	5.21e-27	106
cm019880.1_pristis_pectinata_isolate_spripec2_chromosome_26_34696	Sto-Mir-8-P2a_pre	98.305	59	1	0	1	59	1	59	1.83e-26	104
cm019865.1_pristis_pectinata_isolate_spripec2_chromosome_11_21623	Sto-Mir-92-P1a_pre	89.831	59	6	0	2	60	2	60	4.08e-18	76.8
cm019865.1_pristis_pectinata_isolate_spripec2_chromosome_11_21623	Sto-Mir-92-P1b_pre	100.000	23	0	0	38	60	40	62	4.14e-08	43.6
cm019865.1_pristis_pectinata_isolate_spripec2_chromosome_11_21623	Sto-Mir-92-P1b_pre	94.118	17	1	0	2	18	2	18	0.004	27.0
cm019865.1_pristis_pectinata_isolate_spripec2_chromosome_11_21623	Sto-Mir-92-P1d_pre	95.652	23	1	0	36	58	35	57	1.93e-06	38.1
cm019865.1_pristis_pectinata_isolate_spripec2_chromosome_11_21623	Sto-Mir-92-P2d_pre	93.750	16	1	0	40	55	40	55	0.015	25.1
cm019865.1_pristis_pectinata_isolate_spripec2_chromosome_11_21623	Sto-Mir-7-P2_pre	100.000	12	0	0	5	16	52	41	0.054	23.3
cm019877.1_pristis_pectinata_isolate_spripec2_chromosome_23_31916	Sto-Mir-181-P1b_pre	96.825	63	2	0	1	63	1	63	5.53e-27	106
cm019877.1_pristis_pectinata_isolate_spripec2_chromosome_23_31916	Sto-Mir-181-P1c_pre	85.714	63	8	1	1	63	1	62	9.39e-15	65.8
cm019877.1_pristis_pectinata_isolate_spripec2_chromosome_23_31916	Sto-Mir-181-P1a_pre	82.812	64	8	2	1	63	1	62	2.03e-11	54.7
cm019857.1_pristis_pectinata_isolate_spripec2_chromosome_3_5756	Sto-Mir-181-P1a_pre	100.000	62	0	0	1	62	1	62	9.02e-30	115
cm019857.1_pristis_pectinata_isolate_spripec2_chromosome_3_5756	Sto-Mir-181-P1c_pre	85.714	63	7	2	1	62	1	62	9.21e-15	65.8
cm019857.1_pristis_pectinata_isolate_spripec2_chromosome_3_5756	Sto-Mir-181-P1b_pre	84.615	65	5	3	1	62	1	63	4.28e-13	60.2
cm019856.1_pristis_pectinata_isolate_spripec2_chromosome_2_3066	Sto-Mir-122_pre	93.103	58	4	0	1	58	1	58	6.50e-21	86.1
cm019856.1_pristis_pectinata_isolate_spripec2_chromosome_2_3066	Sto-Mir-30-P2a_pre	100.000	11	0	0	6	16	24	34	0.19	21.4
cm019870.1_pristis_pectinata_isolate_spripec2_chromosome_16_26962	Sto-Mir-133-P1-v2_pre	100.000	60	0	0	1	60	1	60	1.12e-28	111
cm019870.1_pristis_pectinata_isolate_spripec2_chromosome_16_26962	Sto-Mir-133-P1-v1_pre	100.000	60	0	0	1	60	1	60	1.12e-28	111
cm019870.1_pristis_pectinata_isolate_spripec2_chromosome_16_26962	Sto-Mir-133-P2-v2_pre	96.667	60	2	0	1	60	1	60	2.42e-25	100
cm019870.1_pristis_pectinata_isolate_spripec2_chromosome_16_26962	Sto-Mir-133-P2-v1_pre	96.667	60	2	0	1	60	1	60	2.42e-25	100
cm019870.1_pristis_pectinata_isolate_spripec2_chromosome_16_26962	Sto-Mir-133-P4-v2_pre	86.207	58	8	0	2	59	1	58	3.18e-14	63.9
cm019870.1_pristis_pectinata_isolate_spripec2_chromosome_16_26962	Sto-Mir-133-P4-v1_pre	86.207	58	8	0	2	59	1	58	3.18e-14	63.9
cm019863.1_pristis_pectinata_isolate_spripec2_chromosome_9_19234	Sto-Mir-133-P2-v2_pre	98.333	60	1	0	1	60	1	60	5.21e-27	106
cm019863.1_pristis_pectinata_isolate_spripec2_chromosome_9_19234	Sto-Mir-133-P2-v1_pre	98.333	60	1	0	1	60	1	60	5.21e-27	106
cm019863.1_pristis_pectinata_isolate_spripec2_chromosome_9_19234	Sto-Mir-133-P1-v2_pre	95.000	60	3	0	1	60	1	60	1.13e-23	95.3
cm019863.1_pristis_pectinata_isolate_spripec2_chromosome_9_19234	Sto-Mir-133-P1-v1_pre	95.000	60	3	0	1	60	1	60	1.13e-23	95.3
cm019863.1_pristis_pectinata_isolate_spripec2_chromosome_9_19234	Sto-Mir-133-P4-v2_pre	86.207	58	8	0	2	59	1	58	3.18e-14	63.9
cm019863.1_pristis_pectinata_isolate_spripec2_chromosome_9_19234	Sto-Mir-133-P4-v1_pre	86.207	58	8	0	2	59	1	58	3.18e-14	63.9
cm019857.1_pristis_pectinata_isolate_spripec2_chromosome_3_5758	Sto-Mir-181-P2a_pre	98.333	60	1	0	1	60	1	60	5.21e-27	106
cm019857.1_pristis_pectinata_isolate_spripec2_chromosome_3_5758	Sto-Mir-181-P2c_pre	87.500	56	4	3	1	55	1	54	1.14e-13	62.1
cm019857.1_pristis_pectinata_isolate_spripec2_chromosome_3_5758	Sto-Mir-181-P2b_pre	96.552	29	1	0	1	29	1	29	8.90e-10	49.1
cm019873.1_pristis_pectinata_isolate_spripec2_chromosome_19_29219	Sto-Mir-96-P3-v1_pre	100.000	62	0	0	1	62	1	62	9.02e-30	115
cm019873.1_pristis_pectinata_isolate_spripec2_chromosome_19_29219	Sto-Mir-96-P3-v2_pre	100.000	60	0	0	2	61	1	60	1.17e-28	111
cm019876.1_pristis_pectinata_isolate_spripec2_chromosome_22_31835	Sto-Mir-30-P1b_pre	86.154	65	5	3	1	63	1	63	2.61e-15	67.6
cm019876.1_pristis_pectinata_isolate_spripec2_chromosome_22_31835	Sto-Mir-30-P1c_pre	78.333	60	13	0	1	60	1	60	5.69e-07	39.9
cm019876.1_pristis_pectinata_isolate_spripec2_chromosome_22_31835	Sto-Mir-30-P2c_pre	100.000	12	0	0	1	12	1	12	0.057	23.3
cm019876.1_pristis_pectinata_isolate_spripec2_chromosome_22_31835	Sto-Mir-30-P2b_pre	100.000	12	0	0	1	12	1	12	0.057	23.3
cm019876.1_pristis_pectinata_isolate_spripec2_chromosome_22_31835	Sto-Mir-30-P2a_pre	100.000	12	0	0	1	12	1	12	0.057	23.3
cm019876.1_pristis_pectinata_isolate_spripec2_chromosome_22_31835	Sto-Mir-15-P1b_pre	88.889	18	1	1	27	44	57	41	0.21	21.4
cm019855.1_pristis_pectinata_isolate_spripec2_chromosome_1_30	Sto-Mir-26-P1_pre	91.803	61	4	1	1	60	1	61	2.44e-20	84.2
cm019855.1_pristis_pectinata_isolate_spripec2_chromosome_1_30	Sto-Mir-26-P2_pre	100.000	24	0	0	1	24	1	24	1.15e-08	45.4
cm019855.1_pristis_pectinata_isolate_spripec2_chromosome_1_30	Sto-Mir-26-P3_pre	100.000	24	0	0	1	24	1	24	1.15e-08	45.4
cm019890.1_pristis_pectinata_isolate_spripec2_chromosome_X_40094	Sto-Mir-26-P2_pre	89.655	58	4	2	1	56	1	58	5.06e-17	73.1
cm019890.1_pristis_pectinata_isolate_spripec2_chromosome_X_40094	Sto-Mir-26-P1_pre	89.744	39	2	2	1	37	1	39	8.53e-10	49.1
cm019890.1_pristis_pectinata_isolate_spripec2_chromosome_X_40094	Sto-Mir-26-P3_pre	84.314	51	6	2	1	49	1	51	8.53e-10	49.1
cm019859.1_pristis_pectinata_isolate_spripec2_chromosome_5_10072	Sto-Mir-26-P3_pre	91.803	61	5	0	1	61	1	61	6.93e-21	86.1
cm019859.1_pristis_pectinata_isolate_spripec2_chromosome_5_10072	Sto-Mir-26-P2_pre	87.931	58	7	0	1	58	1	58	6.98e-16	69.4
cm019859.1_pristis_pectinata_isolate_spripec2_chromosome_5_10072	Sto-Mir-26-P1_pre	100.000	24	0	0	1	24	1	24	1.18e-08	45.4
cm019876.1_pristis_pectinata_isolate_spripec2_chromosome_22_31837	Sto-Mir-30-P1d_pre	89.062	64	6	1	1	63	1	64	1.23e-18	78.7
cm019876.1_pristis_pectinata_isolate_spripec2_chromosome_22_31837	Sto-Mir-30-P1d_pre	76.667	60	9	3	3	59	60	3	0.001	28.8
cm019860.1_pristis_pectinata_isolate_spripec2_chromosome_6_11978	Sto-Mir-191_pre	87.719	57	6	1	1	56	1	57	8.66e-15	65.8
cm019877.1_pristis_pectinata_isolate_spripec2_chromosome_23_32227	Sto-Mir-126-v3_pre	98.305	59	1	0	1	59	1	59	1.83e-26	104
cm019877.1_pristis_pectinata_isolate_spripec2_chromosome_23_32227	Sto-Mir-126-v2_pre	98.305	59	1	0	1	59	1	59	1.83e-26	104
cm019877.1_pristis_pectinata_isolate_spripec2_chromosome_23_32227	Sto-Mir-126-v1_pre	98.305	59	1	0	1	59	1	59	1.83e-26	104
cm019880.1_pristis_pectinata_isolate_spripec2_chromosome_26_34694	Sto-Mir-8-P1a_pre	98.361	61	1	0	1	61	1	61	1.48e-27	108
cm019880.1_pristis_pectinata_isolate_spripec2_chromosome_26_34694	Sto-Mir-8-P3a_pre	94.444	18	1	0	37	54	36	53	0.001	28.8
cm019880.1_pristis_pectinata_isolate_spripec2_chromosome_26_34694	Sto-Mir-128-P1_pre	100.000	11	0	0	40	50	10	20	0.20	21.4
cm019862.1_pristis_pectinata_isolate_spripec2_chromosome_8_16645	Sto-Mir-92-P2b_pre	88.710	62	7	0	3	64	3	64	4.42e-18	76.8
cm019862.1_pristis_pectinata_isolate_spripec2_chromosome_8_16645	Sto-Mir-96-P1_pre	100.000	12	0	0	30	41	18	29	0.058	23.3
cm019897.1_pristis_pectinata_isolate_spripec2_chromosome_43_39810	Sto-Let-7-P2a3_pre	98.592	71	1	0	1	71	1	71	5.00e-33	126
cm019897.1_pristis_pectinata_isolate_spripec2_chromosome_43_39810	Sto-Let-7-P2a1_pre	91.549	71	6	0	1	71	1	71	1.09e-24	99.0
cm019897.1_pristis_pectinata_isolate_spripec2_chromosome_43_39810	Sto-Let-7-P2a2_pre	87.500	72	7	2	1	71	1	71	1.10e-19	82.4
cm019897.1_pristis_pectinata_isolate_spripec2_chromosome_43_39810	Sto-Let-7-P1c_pre	81.944	72	8	4	1	72	1	67	6.65e-12	56.5
cm019897.1_pristis_pectinata_isolate_spripec2_chromosome_43_39810	Sto-Let-7-P2b2_pre	93.103	29	2	0	1	29	1	29	5.18e-08	43.6
cm019897.1_pristis_pectinata_isolate_spripec2_chromosome_43_39810	Sto-Let-7-P2b2_pre	95.000	20	1	0	3	22	73	54	1.12e-04	32.5
cm019897.1_pristis_pectinata_isolate_spripec2_chromosome_43_39810	Sto-Let-7-P2b2_pre	88.000	25	3	0	45	69	50	74	4.03e-04	30.7
cm019897.1_pristis_pectinata_isolate_spripec2_chromosome_43_39810	Sto-Let-7-P1a_pre	100.000	23	0	0	1	23	1	23	5.18e-08	43.6
cm019897.1_pristis_pectinata_isolate_spripec2_chromosome_43_39810	Sto-Let-7-P1b_pre	100.000	22	0	0	1	22	1	22	1.86e-07	41.7
cm019897.1_pristis_pectinata_isolate_spripec2_chromosome_43_39810	Sto-Let-7-P2c1_pre	95.238	21	1	0	2	22	2	22	3.12e-05	34.4
cm019897.1_pristis_pectinata_isolate_spripec2_chromosome_43_39810	Sto-Let-7-P2c1_pre	82.759	29	5	0	43	71	47	75	0.005	27.0
cm019897.1_pristis_pectinata_isolate_spripec2_chromosome_43_39810	Sto-Let-7-P2c1_pre	100.000	11	0	0	12	22	63	53	0.24	21.4
cm019897.1_pristis_pectinata_isolate_spripec2_chromosome_43_39810	Sto-Let-7-P2c2_pre	93.750	16	1	0	1	16	1	16	0.019	25.1
cm019869.1_pristis_pectinata_isolate_spripec2_chromosome_15_25932	Sto-Let-7-P2a2_pre	98.592	71	1	0	1	71	1	71	5.00e-33	126
cm019869.1_pristis_pectinata_isolate_spripec2_chromosome_15_25932	Sto-Let-7-P2a1_pre	90.141	71	7	0	1	71	1	71	5.07e-23	93.5
cm019869.1_pristis_pectinata_isolate_spripec2_chromosome_15_25932	Sto-Let-7-P2a3_pre	87.500	72	7	2	1	71	1	71	1.10e-19	82.4
cm019869.1_pristis_pectinata_isolate_spripec2_chromosome_15_25932	Sto-Let-7-P1c_pre	80.556	72	9	3	1	72	1	67	3.09e-10	51.0
cm019869.1_pristis_pectinata_isolate_spripec2_chromosome_15_25932	Sto-Let-7-P2b2_pre	93.103	29	2	0	1	29	1	29	5.18e-08	43.6
cm019869.1_pristis_pectinata_isolate_spripec2_chromosome_15_25932	Sto-Let-7-P2b2_pre	92.000	25	2	0	45	69	50	74	8.66e-06	36.2
